rep	fold	n	n_pos	n_neg	stratum
NEG_AMPLIFY_trNEGATIVE11682	train	4	0	4	neg_only
NEG_AMPLIFY_trNEGATIVE11689	train	5	0	5	neg_only
NEG_AMPLIFY_trNEGATIVE11698	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE11701	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11717	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11718	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1173	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1174	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1175	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11751	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11756	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE11779	train	5	0	5	neg_only
NEG_AMPLIFY_trNEGATIVE11781	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11785	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1179	val	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE11796	test	18	0	18	neg_only
NEG_AMPLIFY_trNEGATIVE1180	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11805	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11808	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11813	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1182	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11826	test	6	0	6	neg_only
NEG_AMPLIFY_trNEGATIVE11860	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11863	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11867	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11873	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1188	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11889	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1189	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1190	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11901	train	4	0	4	neg_only
NEG_AMPLIFY_trNEGATIVE11903	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11906	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11908	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1191	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11914	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1192	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11928	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11934	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1194	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11954	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11963	train	6	0	6	neg_only
NEG_AMPLIFY_trNEGATIVE11966	train	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE1198	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1199	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE11994	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12017	val	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE1202	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12020	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12032	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12035	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12039	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12042	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12047	train	16	0	16	neg_only
NEG_AMPLIFY_trNEGATIVE1205	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12057	train	5	0	5	neg_only
NEG_AMPLIFY_trNEGATIVE1207	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12082	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12087	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1209	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1210	test	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE12105	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE12119	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1213	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12132	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE12135	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12142	val	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE12159	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE12160	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12161	train	4	0	4	neg_only
NEG_AMPLIFY_trNEGATIVE12166	train	17	0	17	neg_only
NEG_AMPLIFY_trNEGATIVE12169	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12173	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12180	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12184	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1219	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1220	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12200	train	4	0	4	neg_only
NEG_AMPLIFY_trNEGATIVE12201	train	39	0	39	neg_only
NEG_AMPLIFY_trNEGATIVE12205	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1221	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1222	test	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1223	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12231	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12238	val	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE12244	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12266	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12268	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1227	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12274	train	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE1228	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12281	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12296	val	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1230	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12321	test	21	0	21	neg_only
NEG_AMPLIFY_trNEGATIVE12327	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1234	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12360	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12366	train	5	0	5	neg_only
NEG_AMPLIFY_trNEGATIVE1237	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12374	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1238	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12382	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1240	val	5	0	5	neg_only
NEG_AMPLIFY_trNEGATIVE12407	test	4	0	4	neg_only
NEG_AMPLIFY_trNEGATIVE1241	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12410	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12412	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12421	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1243	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12432	train	5	0	5	neg_only
NEG_AMPLIFY_trNEGATIVE12433	val	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE12434	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12435	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12449	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1245	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1247	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12483	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12489	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12493	train	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE12497	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12499	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1250	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12509	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1251	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1252	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12520	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12521	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1253	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12531	test	4	2	2	mixed
NEG_AMPLIFY_trNEGATIVE12549	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE12567	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1258	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12581	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1259	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1260	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12609	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12610	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1262	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12621	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1263	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12644	val	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1265	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12650	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1268	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1270	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1271	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12713	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1272	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12720	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE12748	val	5	0	5	neg_only
NEG_AMPLIFY_trNEGATIVE1275	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12753	test	36	1	35	mixed
NEG_AMPLIFY_trNEGATIVE1276	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12760	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12788	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1279	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12790	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1280	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12801	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE12816	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12823	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE12843	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1285	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12859	train	5	0	5	neg_only
NEG_AMPLIFY_trNEGATIVE1286	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1287	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12876	val	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1289	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12898	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1290	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1291	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12914	test	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1292	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1293	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12931	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1294	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1295	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12953	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1296	test	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE12969	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12976	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1298	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1299	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12991	train	5	2	3	mixed
NEG_AMPLIFY_trNEGATIVE12994	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE12996	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1300	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13011	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1302	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13025	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13028	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13029	train	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE1303	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13038	val	34	0	34	neg_only
NEG_AMPLIFY_trNEGATIVE1304	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1305	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1306	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13066	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1307	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1308	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1309	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13106	train	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE1311	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13111	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1312	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13127	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13136	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13144	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1315	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13159	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1316	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1318	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13185	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1319	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13194	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1320	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13206	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13215	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1322	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1323	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13238	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13246	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1325	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13259	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1326	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13260	val	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1327	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13278	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13288	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1329	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13305	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13310	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13317	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1333	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1334	train	2	1	1	mixed
NEG_AMPLIFY_trNEGATIVE1335	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13353	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1336	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13368	val	4	0	4	neg_only
NEG_AMPLIFY_trNEGATIVE13383	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1339	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1340	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13401	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13421	train	5	0	5	neg_only
NEG_AMPLIFY_trNEGATIVE13424	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13437	train	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE13438	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13442	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13444	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1345	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13450	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13453	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1346	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13467	train	44	0	44	neg_only
NEG_AMPLIFY_trNEGATIVE13468	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1347	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1348	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13489	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1349	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13497	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1350	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13501	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13503	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13506	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1351	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13513	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13520	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13522	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13523	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1355	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1356	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13561	val	16	0	16	neg_only
NEG_AMPLIFY_trNEGATIVE13575	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1358	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13583	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1360	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13603	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13605	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13606	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13608	val	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13614	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13621	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13625	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1363	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13635	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13643	train	6	0	6	neg_only
NEG_AMPLIFY_trNEGATIVE13653	val	15	0	15	neg_only
NEG_AMPLIFY_trNEGATIVE13654	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1366	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13667	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1367	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13672	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1370	train	2	1	1	mixed
NEG_AMPLIFY_trNEGATIVE13700	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13710	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13717	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1372	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1374	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13742	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13746	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1375	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13760	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13763	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13767	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13768	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1378	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1379	test	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13814	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13817	test	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13818	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1382	test	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13830	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1384	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13843	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13848	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1385	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13860	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13867	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1387	train	4	0	4	neg_only
NEG_AMPLIFY_trNEGATIVE13878	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1388	val	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE13881	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13888	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13890	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13893	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13896	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13897	val	26	0	26	neg_only
NEG_AMPLIFY_trNEGATIVE1391	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13912	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13919	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1392	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13923	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13924	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1393	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1394	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13946	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1395	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13955	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1396	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1397	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE13978	val	4	0	4	neg_only
NEG_AMPLIFY_trNEGATIVE13987	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1399	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1400	val	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1402	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE14021	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14037	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1404	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1405	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1406	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14069	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1407	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1408	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14082	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14090	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1410	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14109	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14118	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14122	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14124	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14127	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14128	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14141	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14149	train	33	0	33	neg_only
NEG_AMPLIFY_trNEGATIVE1415	train	3	0	3	neg_only
NEG_AMPLIFY_trNEGATIVE1416	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14168	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1417	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1418	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1419	val	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14190	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1420	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14209	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14218	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE1422	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1424	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14249	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1425	train	2	0	2	neg_only
NEG_AMPLIFY_trNEGATIVE14255	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14267	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14272	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14284	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14297	val	25	0	25	neg_only
NEG_AMPLIFY_trNEGATIVE14302	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14307	test	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE1431	train	1	0	1	neg_only
NEG_AMPLIFY_trNEGATIVE14316	train	1	0	1	neg_only
