id	label	source	length	original_header
NEG_AMPLIFY_trNEGATIVE0814	0	AMPLIFY	28	trNEGATIVE0814
NEG_AMPLIFY_trNEGATIVE0815	0	AMPLIFY	38	trNEGATIVE0815
NEG_AMPLIFY_trNEGATIVE08150	0	AMPLIFY	92	trNEGATIVE08150
NEG_AMPLIFY_trNEGATIVE08154	0	AMPLIFY	61	trNEGATIVE08154
NEG_AMPLIFY_trNEGATIVE0816	0	AMPLIFY	10	trNEGATIVE0816
NEG_AMPLIFY_trNEGATIVE08162	0	AMPLIFY	80	trNEGATIVE08162
NEG_AMPLIFY_trNEGATIVE08163	0	AMPLIFY	34	trNEGATIVE08163
NEG_AMPLIFY_trNEGATIVE08165	0	AMPLIFY	76	trNEGATIVE08165
NEG_AMPLIFY_trNEGATIVE08168	0	AMPLIFY	93	trNEGATIVE08168
NEG_AMPLIFY_trNEGATIVE0817	0	AMPLIFY	60	trNEGATIVE0817
NEG_AMPLIFY_trNEGATIVE08172	0	AMPLIFY	53	trNEGATIVE08172
NEG_AMPLIFY_trNEGATIVE08179	0	AMPLIFY	81	trNEGATIVE08179
NEG_AMPLIFY_trNEGATIVE0818	0	AMPLIFY	33	trNEGATIVE0818
NEG_AMPLIFY_trNEGATIVE08185	0	AMPLIFY	91	trNEGATIVE08185
NEG_AMPLIFY_trNEGATIVE08187	0	AMPLIFY	65	trNEGATIVE08187
NEG_AMPLIFY_trNEGATIVE0819	0	AMPLIFY	12	trNEGATIVE0819
NEG_AMPLIFY_trNEGATIVE08199	0	AMPLIFY	79	trNEGATIVE08199
NEG_AMPLIFY_trNEGATIVE0820	0	AMPLIFY	31	trNEGATIVE0820
NEG_AMPLIFY_trNEGATIVE08201	0	AMPLIFY	49	trNEGATIVE08201
NEG_AMPLIFY_trNEGATIVE08206	0	AMPLIFY	7	trNEGATIVE08206
NEG_AMPLIFY_trNEGATIVE08208	0	AMPLIFY	69	trNEGATIVE08208
NEG_AMPLIFY_trNEGATIVE0821	0	AMPLIFY	13	trNEGATIVE0821
NEG_AMPLIFY_trNEGATIVE08210	0	AMPLIFY	77	trNEGATIVE08210
NEG_AMPLIFY_trNEGATIVE08212	0	AMPLIFY	83	trNEGATIVE08212
NEG_AMPLIFY_trNEGATIVE08217	0	AMPLIFY	80	trNEGATIVE08217
NEG_AMPLIFY_trNEGATIVE0822	0	AMPLIFY	87	trNEGATIVE0822
NEG_AMPLIFY_trNEGATIVE08221	0	AMPLIFY	61	trNEGATIVE08221
NEG_AMPLIFY_trNEGATIVE08222	0	AMPLIFY	56	trNEGATIVE08222
NEG_AMPLIFY_trNEGATIVE08223	0	AMPLIFY	84	trNEGATIVE08223
NEG_AMPLIFY_trNEGATIVE08224	0	AMPLIFY	85	trNEGATIVE08224
NEG_AMPLIFY_trNEGATIVE0823	0	AMPLIFY	31	trNEGATIVE0823
NEG_AMPLIFY_trNEGATIVE08231	0	AMPLIFY	7	trNEGATIVE08231
NEG_AMPLIFY_trNEGATIVE08234	0	AMPLIFY	36	trNEGATIVE08234
NEG_AMPLIFY_trNEGATIVE08235	0	AMPLIFY	59	trNEGATIVE08235
NEG_AMPLIFY_trNEGATIVE0824	0	AMPLIFY	8	trNEGATIVE0824
NEG_AMPLIFY_trNEGATIVE08240	0	AMPLIFY	73	trNEGATIVE08240
NEG_AMPLIFY_trNEGATIVE08241	0	AMPLIFY	59	trNEGATIVE08241
NEG_AMPLIFY_trNEGATIVE08244	0	AMPLIFY	84	trNEGATIVE08244
NEG_AMPLIFY_trNEGATIVE08248	0	AMPLIFY	50	trNEGATIVE08248
NEG_AMPLIFY_trNEGATIVE0825	0	AMPLIFY	10	trNEGATIVE0825
NEG_AMPLIFY_trNEGATIVE08252	0	AMPLIFY	88	trNEGATIVE08252
NEG_AMPLIFY_trNEGATIVE08253	0	AMPLIFY	70	trNEGATIVE08253
NEG_AMPLIFY_trNEGATIVE08254	0	AMPLIFY	59	trNEGATIVE08254
NEG_AMPLIFY_trNEGATIVE08255	0	AMPLIFY	68	trNEGATIVE08255
NEG_AMPLIFY_trNEGATIVE08259	0	AMPLIFY	43	trNEGATIVE08259
NEG_AMPLIFY_trNEGATIVE0826	0	AMPLIFY	24	trNEGATIVE0826
NEG_AMPLIFY_trNEGATIVE08261	0	AMPLIFY	95	trNEGATIVE08261
NEG_AMPLIFY_trNEGATIVE08262	0	AMPLIFY	54	trNEGATIVE08262
NEG_AMPLIFY_trNEGATIVE08266	0	AMPLIFY	62	trNEGATIVE08266
NEG_AMPLIFY_trNEGATIVE08268	0	AMPLIFY	54	trNEGATIVE08268
NEG_AMPLIFY_trNEGATIVE0827	0	AMPLIFY	19	trNEGATIVE0827
NEG_AMPLIFY_trNEGATIVE08278	0	AMPLIFY	83	trNEGATIVE08278
NEG_AMPLIFY_trNEGATIVE0828	0	AMPLIFY	6	trNEGATIVE0828
NEG_AMPLIFY_trNEGATIVE08281	0	AMPLIFY	89	trNEGATIVE08281
NEG_AMPLIFY_trNEGATIVE08282	0	AMPLIFY	57	trNEGATIVE08282
NEG_AMPLIFY_trNEGATIVE08284	0	AMPLIFY	91	trNEGATIVE08284
NEG_AMPLIFY_trNEGATIVE0829	0	AMPLIFY	31	trNEGATIVE0829
NEG_AMPLIFY_trNEGATIVE08293	0	AMPLIFY	58	trNEGATIVE08293
NEG_AMPLIFY_trNEGATIVE0830	0	AMPLIFY	28	trNEGATIVE0830
NEG_AMPLIFY_trNEGATIVE08307	0	AMPLIFY	96	trNEGATIVE08307
NEG_AMPLIFY_trNEGATIVE08309	0	AMPLIFY	99	trNEGATIVE08309
NEG_AMPLIFY_trNEGATIVE0831	0	AMPLIFY	37	trNEGATIVE0831
NEG_AMPLIFY_trNEGATIVE08311	0	AMPLIFY	99	trNEGATIVE08311
NEG_AMPLIFY_trNEGATIVE08314	0	AMPLIFY	62	trNEGATIVE08314
NEG_AMPLIFY_trNEGATIVE08316	0	AMPLIFY	46	trNEGATIVE08316
NEG_AMPLIFY_trNEGATIVE08317	0	AMPLIFY	77	trNEGATIVE08317
NEG_AMPLIFY_trNEGATIVE0832	0	AMPLIFY	16	trNEGATIVE0832
NEG_AMPLIFY_trNEGATIVE08320	0	AMPLIFY	66	trNEGATIVE08320
NEG_AMPLIFY_trNEGATIVE08324	0	AMPLIFY	66	trNEGATIVE08324
NEG_AMPLIFY_trNEGATIVE08326	0	AMPLIFY	92	trNEGATIVE08326
NEG_AMPLIFY_trNEGATIVE08327	0	AMPLIFY	53	trNEGATIVE08327
NEG_AMPLIFY_trNEGATIVE08328	0	AMPLIFY	88	trNEGATIVE08328
NEG_AMPLIFY_trNEGATIVE0833	0	AMPLIFY	33	trNEGATIVE0833
NEG_AMPLIFY_trNEGATIVE08334	0	AMPLIFY	85	trNEGATIVE08334
NEG_AMPLIFY_trNEGATIVE08335	0	AMPLIFY	86	trNEGATIVE08335
NEG_AMPLIFY_trNEGATIVE08338	0	AMPLIFY	39	trNEGATIVE08338
NEG_AMPLIFY_trNEGATIVE08339	0	AMPLIFY	54	trNEGATIVE08339
NEG_AMPLIFY_trNEGATIVE0834	0	AMPLIFY	20	trNEGATIVE0834
NEG_AMPLIFY_trNEGATIVE08341	0	AMPLIFY	98	trNEGATIVE08341
NEG_AMPLIFY_trNEGATIVE08343	0	AMPLIFY	43	trNEGATIVE08343
NEG_AMPLIFY_trNEGATIVE08346	0	AMPLIFY	92	trNEGATIVE08346
NEG_AMPLIFY_trNEGATIVE08348	0	AMPLIFY	72	trNEGATIVE08348
NEG_AMPLIFY_trNEGATIVE08349	0	AMPLIFY	70	trNEGATIVE08349
NEG_AMPLIFY_trNEGATIVE0835	0	AMPLIFY	14	trNEGATIVE0835
NEG_AMPLIFY_trNEGATIVE08355	0	AMPLIFY	97	trNEGATIVE08355
NEG_AMPLIFY_trNEGATIVE08356	0	AMPLIFY	82	trNEGATIVE08356
NEG_AMPLIFY_trNEGATIVE08359	0	AMPLIFY	67	trNEGATIVE08359
NEG_AMPLIFY_trNEGATIVE0836	0	AMPLIFY	46	trNEGATIVE0836
NEG_AMPLIFY_trNEGATIVE08362	0	AMPLIFY	91	trNEGATIVE08362
NEG_AMPLIFY_trNEGATIVE08365	0	AMPLIFY	45	trNEGATIVE08365
NEG_AMPLIFY_trNEGATIVE08366	0	AMPLIFY	77	trNEGATIVE08366
NEG_AMPLIFY_trNEGATIVE08368	0	AMPLIFY	56	trNEGATIVE08368
NEG_AMPLIFY_trNEGATIVE0837	0	AMPLIFY	26	trNEGATIVE0837
NEG_AMPLIFY_trNEGATIVE08371	0	AMPLIFY	99	trNEGATIVE08371
NEG_AMPLIFY_trNEGATIVE08374	0	AMPLIFY	95	trNEGATIVE08374
NEG_AMPLIFY_trNEGATIVE08376	0	AMPLIFY	80	trNEGATIVE08376
NEG_AMPLIFY_trNEGATIVE08378	0	AMPLIFY	98	trNEGATIVE08378
NEG_AMPLIFY_trNEGATIVE0838	0	AMPLIFY	13	trNEGATIVE0838
NEG_AMPLIFY_trNEGATIVE08380	0	AMPLIFY	36	trNEGATIVE08380
NEG_AMPLIFY_trNEGATIVE08382	0	AMPLIFY	91	trNEGATIVE08382
NEG_AMPLIFY_trNEGATIVE08384	0	AMPLIFY	72	trNEGATIVE08384
NEG_AMPLIFY_trNEGATIVE0839	0	AMPLIFY	33	trNEGATIVE0839
NEG_AMPLIFY_trNEGATIVE08391	0	AMPLIFY	84	trNEGATIVE08391
NEG_AMPLIFY_trNEGATIVE08393	0	AMPLIFY	92	trNEGATIVE08393
NEG_AMPLIFY_trNEGATIVE0840	0	AMPLIFY	31	trNEGATIVE0840
NEG_AMPLIFY_trNEGATIVE08400	0	AMPLIFY	35	trNEGATIVE08400
NEG_AMPLIFY_trNEGATIVE08404	0	AMPLIFY	94	trNEGATIVE08404
NEG_AMPLIFY_trNEGATIVE08408	0	AMPLIFY	62	trNEGATIVE08408
NEG_AMPLIFY_trNEGATIVE0841	0	AMPLIFY	25	trNEGATIVE0841
NEG_AMPLIFY_trNEGATIVE08415	0	AMPLIFY	82	trNEGATIVE08415
NEG_AMPLIFY_trNEGATIVE08416	0	AMPLIFY	39	trNEGATIVE08416
NEG_AMPLIFY_trNEGATIVE08419	0	AMPLIFY	78	trNEGATIVE08419
NEG_AMPLIFY_trNEGATIVE0842	0	AMPLIFY	17	trNEGATIVE0842
NEG_AMPLIFY_trNEGATIVE08428	0	AMPLIFY	61	trNEGATIVE08428
NEG_AMPLIFY_trNEGATIVE0843	0	AMPLIFY	24	trNEGATIVE0843
NEG_AMPLIFY_trNEGATIVE08433	0	AMPLIFY	82	trNEGATIVE08433
NEG_AMPLIFY_trNEGATIVE08438	0	AMPLIFY	66	trNEGATIVE08438
NEG_AMPLIFY_trNEGATIVE0844	0	AMPLIFY	50	trNEGATIVE0844
NEG_AMPLIFY_trNEGATIVE08440	0	AMPLIFY	63	trNEGATIVE08440
NEG_AMPLIFY_trNEGATIVE08441	0	AMPLIFY	37	trNEGATIVE08441
NEG_AMPLIFY_trNEGATIVE08442	0	AMPLIFY	91	trNEGATIVE08442
NEG_AMPLIFY_trNEGATIVE08443	0	AMPLIFY	65	trNEGATIVE08443
NEG_AMPLIFY_trNEGATIVE08446	0	AMPLIFY	60	trNEGATIVE08446
NEG_AMPLIFY_trNEGATIVE0845	0	AMPLIFY	12	trNEGATIVE0845
NEG_AMPLIFY_trNEGATIVE08454	0	AMPLIFY	79	trNEGATIVE08454
NEG_AMPLIFY_trNEGATIVE08456	0	AMPLIFY	47	trNEGATIVE08456
NEG_AMPLIFY_trNEGATIVE0846	0	AMPLIFY	29	trNEGATIVE0846
NEG_AMPLIFY_trNEGATIVE08467	0	AMPLIFY	72	trNEGATIVE08467
NEG_AMPLIFY_trNEGATIVE0847	0	AMPLIFY	45	trNEGATIVE0847
NEG_AMPLIFY_trNEGATIVE08470	0	AMPLIFY	95	trNEGATIVE08470
NEG_AMPLIFY_trNEGATIVE0848	0	AMPLIFY	68	trNEGATIVE0848
NEG_AMPLIFY_trNEGATIVE08480	0	AMPLIFY	91	trNEGATIVE08480
NEG_AMPLIFY_trNEGATIVE08483	0	AMPLIFY	63	trNEGATIVE08483
NEG_AMPLIFY_trNEGATIVE08486	0	AMPLIFY	42	trNEGATIVE08486
NEG_AMPLIFY_trNEGATIVE0849	0	AMPLIFY	33	trNEGATIVE0849
NEG_AMPLIFY_trNEGATIVE08492	0	AMPLIFY	72	trNEGATIVE08492
NEG_AMPLIFY_trNEGATIVE08493	0	AMPLIFY	47	trNEGATIVE08493
NEG_AMPLIFY_trNEGATIVE0850	0	AMPLIFY	16	trNEGATIVE0850
NEG_AMPLIFY_trNEGATIVE08501	0	AMPLIFY	92	trNEGATIVE08501
NEG_AMPLIFY_trNEGATIVE08502	0	AMPLIFY	45	trNEGATIVE08502
NEG_AMPLIFY_trNEGATIVE08504	0	AMPLIFY	88	trNEGATIVE08504
NEG_AMPLIFY_trNEGATIVE08507	0	AMPLIFY	85	trNEGATIVE08507
NEG_AMPLIFY_trNEGATIVE0851	0	AMPLIFY	36	trNEGATIVE0851
NEG_AMPLIFY_trNEGATIVE08518	0	AMPLIFY	44	trNEGATIVE08518
NEG_AMPLIFY_trNEGATIVE0852	0	AMPLIFY	13	trNEGATIVE0852
NEG_AMPLIFY_trNEGATIVE08528	0	AMPLIFY	87	trNEGATIVE08528
NEG_AMPLIFY_trNEGATIVE0853	0	AMPLIFY	42	trNEGATIVE0853
NEG_AMPLIFY_trNEGATIVE08532	0	AMPLIFY	100	trNEGATIVE08532
NEG_AMPLIFY_trNEGATIVE08534	0	AMPLIFY	60	trNEGATIVE08534
NEG_AMPLIFY_trNEGATIVE08535	0	AMPLIFY	95	trNEGATIVE08535
NEG_AMPLIFY_trNEGATIVE08538	0	AMPLIFY	89	trNEGATIVE08538
NEG_AMPLIFY_trNEGATIVE0854	0	AMPLIFY	46	trNEGATIVE0854
NEG_AMPLIFY_trNEGATIVE08550	0	AMPLIFY	76	trNEGATIVE08550
NEG_AMPLIFY_trNEGATIVE08555	0	AMPLIFY	92	trNEGATIVE08555
NEG_AMPLIFY_trNEGATIVE08557	0	AMPLIFY	72	trNEGATIVE08557
NEG_AMPLIFY_trNEGATIVE08559	0	AMPLIFY	71	trNEGATIVE08559
NEG_AMPLIFY_trNEGATIVE0856	0	AMPLIFY	20	trNEGATIVE0856
NEG_AMPLIFY_trNEGATIVE0857	0	AMPLIFY	13	trNEGATIVE0857
NEG_AMPLIFY_trNEGATIVE08571	0	AMPLIFY	82	trNEGATIVE08571
NEG_AMPLIFY_trNEGATIVE08573	0	AMPLIFY	62	trNEGATIVE08573
NEG_AMPLIFY_trNEGATIVE08578	0	AMPLIFY	87	trNEGATIVE08578
NEG_AMPLIFY_trNEGATIVE08579	0	AMPLIFY	88	trNEGATIVE08579
NEG_AMPLIFY_trNEGATIVE0858	0	AMPLIFY	69	trNEGATIVE0858
NEG_AMPLIFY_trNEGATIVE08580	0	AMPLIFY	57	trNEGATIVE08580
NEG_AMPLIFY_trNEGATIVE08581	0	AMPLIFY	64	trNEGATIVE08581
NEG_AMPLIFY_trNEGATIVE08584	0	AMPLIFY	74	trNEGATIVE08584
NEG_AMPLIFY_trNEGATIVE0859	0	AMPLIFY	36	trNEGATIVE0859
NEG_AMPLIFY_trNEGATIVE08592	0	AMPLIFY	66	trNEGATIVE08592
NEG_AMPLIFY_trNEGATIVE08594	0	AMPLIFY	88	trNEGATIVE08594
NEG_AMPLIFY_trNEGATIVE0860	0	AMPLIFY	13	trNEGATIVE0860
NEG_AMPLIFY_trNEGATIVE08601	0	AMPLIFY	58	trNEGATIVE08601
NEG_AMPLIFY_trNEGATIVE08606	0	AMPLIFY	79	trNEGATIVE08606
NEG_AMPLIFY_trNEGATIVE0861	0	AMPLIFY	32	trNEGATIVE0861
NEG_AMPLIFY_trNEGATIVE08610	0	AMPLIFY	80	trNEGATIVE08610
NEG_AMPLIFY_trNEGATIVE08612	0	AMPLIFY	99	trNEGATIVE08612
NEG_AMPLIFY_trNEGATIVE08615	0	AMPLIFY	98	trNEGATIVE08615
NEG_AMPLIFY_trNEGATIVE08616	0	AMPLIFY	71	trNEGATIVE08616
NEG_AMPLIFY_trNEGATIVE08618	0	AMPLIFY	34	trNEGATIVE08618
NEG_AMPLIFY_trNEGATIVE0862	0	AMPLIFY	10	trNEGATIVE0862
NEG_AMPLIFY_trNEGATIVE08624	0	AMPLIFY	92	trNEGATIVE08624
NEG_AMPLIFY_trNEGATIVE08627	0	AMPLIFY	91	trNEGATIVE08627
NEG_AMPLIFY_trNEGATIVE0863	0	AMPLIFY	8	trNEGATIVE0863
NEG_AMPLIFY_trNEGATIVE08631	0	AMPLIFY	91	trNEGATIVE08631
NEG_AMPLIFY_trNEGATIVE08634	0	AMPLIFY	80	trNEGATIVE08634
NEG_AMPLIFY_trNEGATIVE08636	0	AMPLIFY	37	trNEGATIVE08636
NEG_AMPLIFY_trNEGATIVE08639	0	AMPLIFY	42	trNEGATIVE08639
NEG_AMPLIFY_trNEGATIVE0864	0	AMPLIFY	50	trNEGATIVE0864
NEG_AMPLIFY_trNEGATIVE08642	0	AMPLIFY	98	trNEGATIVE08642
NEG_AMPLIFY_trNEGATIVE08645	0	AMPLIFY	75	trNEGATIVE08645
NEG_AMPLIFY_trNEGATIVE0865	0	AMPLIFY	39	trNEGATIVE0865
NEG_AMPLIFY_trNEGATIVE08653	0	AMPLIFY	59	trNEGATIVE08653
NEG_AMPLIFY_trNEGATIVE0866	0	AMPLIFY	30	trNEGATIVE0866
NEG_AMPLIFY_trNEGATIVE0867	0	AMPLIFY	31	trNEGATIVE0867
NEG_AMPLIFY_trNEGATIVE08670	0	AMPLIFY	59	trNEGATIVE08670
NEG_AMPLIFY_trNEGATIVE08673	0	AMPLIFY	93	trNEGATIVE08673
NEG_AMPLIFY_trNEGATIVE08679	0	AMPLIFY	100	trNEGATIVE08679
NEG_AMPLIFY_trNEGATIVE0868	0	AMPLIFY	32	trNEGATIVE0868
NEG_AMPLIFY_trNEGATIVE08685	0	AMPLIFY	82	trNEGATIVE08685
NEG_AMPLIFY_trNEGATIVE08689	0	AMPLIFY	62	trNEGATIVE08689
NEG_AMPLIFY_trNEGATIVE0869	0	AMPLIFY	29	trNEGATIVE0869
NEG_AMPLIFY_trNEGATIVE08690	0	AMPLIFY	94	trNEGATIVE08690
NEG_AMPLIFY_trNEGATIVE08695	0	AMPLIFY	57	trNEGATIVE08695
NEG_AMPLIFY_trNEGATIVE0870	0	AMPLIFY	12	trNEGATIVE0870
NEG_AMPLIFY_trNEGATIVE08702	0	AMPLIFY	91	trNEGATIVE08702
NEG_AMPLIFY_trNEGATIVE08703	0	AMPLIFY	97	trNEGATIVE08703
NEG_AMPLIFY_trNEGATIVE0871	0	AMPLIFY	51	trNEGATIVE0871
NEG_AMPLIFY_trNEGATIVE08710	0	AMPLIFY	80	trNEGATIVE08710
NEG_AMPLIFY_trNEGATIVE08711	0	AMPLIFY	92	trNEGATIVE08711
NEG_AMPLIFY_trNEGATIVE08712	0	AMPLIFY	63	trNEGATIVE08712
NEG_AMPLIFY_trNEGATIVE08713	0	AMPLIFY	69	trNEGATIVE08713
NEG_AMPLIFY_trNEGATIVE08714	0	AMPLIFY	58	trNEGATIVE08714
NEG_AMPLIFY_trNEGATIVE08716	0	AMPLIFY	98	trNEGATIVE08716
NEG_AMPLIFY_trNEGATIVE08717	0	AMPLIFY	83	trNEGATIVE08717
NEG_AMPLIFY_trNEGATIVE0872	0	AMPLIFY	17	trNEGATIVE0872
NEG_AMPLIFY_trNEGATIVE08721	0	AMPLIFY	88	trNEGATIVE08721
NEG_AMPLIFY_trNEGATIVE08722	0	AMPLIFY	49	trNEGATIVE08722
NEG_AMPLIFY_trNEGATIVE08723	0	AMPLIFY	99	trNEGATIVE08723
NEG_AMPLIFY_trNEGATIVE08724	0	AMPLIFY	63	trNEGATIVE08724
NEG_AMPLIFY_trNEGATIVE08725	0	AMPLIFY	72	trNEGATIVE08725
NEG_AMPLIFY_trNEGATIVE0873	0	AMPLIFY	17	trNEGATIVE0873
NEG_AMPLIFY_trNEGATIVE08730	0	AMPLIFY	84	trNEGATIVE08730
NEG_AMPLIFY_trNEGATIVE08731	0	AMPLIFY	86	trNEGATIVE08731
NEG_AMPLIFY_trNEGATIVE08732	0	AMPLIFY	100	trNEGATIVE08732
NEG_AMPLIFY_trNEGATIVE08733	0	AMPLIFY	69	trNEGATIVE08733
NEG_AMPLIFY_trNEGATIVE08737	0	AMPLIFY	97	trNEGATIVE08737
NEG_AMPLIFY_trNEGATIVE0874	0	AMPLIFY	10	trNEGATIVE0874
NEG_AMPLIFY_trNEGATIVE08741	0	AMPLIFY	67	trNEGATIVE08741
NEG_AMPLIFY_trNEGATIVE08744	0	AMPLIFY	78	trNEGATIVE08744
NEG_AMPLIFY_trNEGATIVE08745	0	AMPLIFY	88	trNEGATIVE08745
NEG_AMPLIFY_trNEGATIVE08747	0	AMPLIFY	71	trNEGATIVE08747
NEG_AMPLIFY_trNEGATIVE08748	0	AMPLIFY	78	trNEGATIVE08748
NEG_AMPLIFY_trNEGATIVE0875	0	AMPLIFY	30	trNEGATIVE0875
NEG_AMPLIFY_trNEGATIVE08750	0	AMPLIFY	92	trNEGATIVE08750
NEG_AMPLIFY_trNEGATIVE08753	0	AMPLIFY	38	trNEGATIVE08753
NEG_AMPLIFY_trNEGATIVE0876	0	AMPLIFY	7	trNEGATIVE0876
NEG_AMPLIFY_trNEGATIVE08763	0	AMPLIFY	100	trNEGATIVE08763
NEG_AMPLIFY_trNEGATIVE0877	0	AMPLIFY	27	trNEGATIVE0877
NEG_AMPLIFY_trNEGATIVE08772	0	AMPLIFY	62	trNEGATIVE08772
NEG_AMPLIFY_trNEGATIVE08776	0	AMPLIFY	49	trNEGATIVE08776
NEG_AMPLIFY_trNEGATIVE08778	0	AMPLIFY	95	trNEGATIVE08778
NEG_AMPLIFY_trNEGATIVE0878	0	AMPLIFY	13	trNEGATIVE0878
NEG_AMPLIFY_trNEGATIVE08783	0	AMPLIFY	96	trNEGATIVE08783
NEG_AMPLIFY_trNEGATIVE08786	0	AMPLIFY	76	trNEGATIVE08786
NEG_AMPLIFY_trNEGATIVE0879	0	AMPLIFY	26	trNEGATIVE0879
NEG_AMPLIFY_trNEGATIVE08792	0	AMPLIFY	92	trNEGATIVE08792
NEG_AMPLIFY_trNEGATIVE08794	0	AMPLIFY	77	trNEGATIVE08794
NEG_AMPLIFY_trNEGATIVE08795	0	AMPLIFY	98	trNEGATIVE08795
NEG_AMPLIFY_trNEGATIVE0880	0	AMPLIFY	12	trNEGATIVE0880
NEG_AMPLIFY_trNEGATIVE08801	0	AMPLIFY	99	trNEGATIVE08801
NEG_AMPLIFY_trNEGATIVE08805	0	AMPLIFY	97	trNEGATIVE08805
NEG_AMPLIFY_trNEGATIVE0881	0	AMPLIFY	27	trNEGATIVE0881
NEG_AMPLIFY_trNEGATIVE08810	0	AMPLIFY	96	trNEGATIVE08810
NEG_AMPLIFY_trNEGATIVE08818	0	AMPLIFY	92	trNEGATIVE08818
NEG_AMPLIFY_trNEGATIVE0882	0	AMPLIFY	13	trNEGATIVE0882
NEG_AMPLIFY_trNEGATIVE08826	0	AMPLIFY	66	trNEGATIVE08826
NEG_AMPLIFY_trNEGATIVE08827	0	AMPLIFY	80	trNEGATIVE08827
NEG_AMPLIFY_trNEGATIVE08828	0	AMPLIFY	81	trNEGATIVE08828
NEG_AMPLIFY_trNEGATIVE08832	0	AMPLIFY	84	trNEGATIVE08832
NEG_AMPLIFY_trNEGATIVE0884	0	AMPLIFY	13	trNEGATIVE0884
NEG_AMPLIFY_trNEGATIVE08840	0	AMPLIFY	98	trNEGATIVE08840
NEG_AMPLIFY_trNEGATIVE08845	0	AMPLIFY	98	trNEGATIVE08845
NEG_AMPLIFY_trNEGATIVE08846	0	AMPLIFY	91	trNEGATIVE08846
NEG_AMPLIFY_trNEGATIVE08849	0	AMPLIFY	82	trNEGATIVE08849
NEG_AMPLIFY_trNEGATIVE0885	0	AMPLIFY	29	trNEGATIVE0885
NEG_AMPLIFY_trNEGATIVE08853	0	AMPLIFY	37	trNEGATIVE08853
NEG_AMPLIFY_trNEGATIVE0886	0	AMPLIFY	31	trNEGATIVE0886
NEG_AMPLIFY_trNEGATIVE08860	0	AMPLIFY	57	trNEGATIVE08860
NEG_AMPLIFY_trNEGATIVE08861	0	AMPLIFY	62	trNEGATIVE08861
NEG_AMPLIFY_trNEGATIVE08863	0	AMPLIFY	100	trNEGATIVE08863
NEG_AMPLIFY_trNEGATIVE08864	0	AMPLIFY	47	trNEGATIVE08864
NEG_AMPLIFY_trNEGATIVE08866	0	AMPLIFY	89	trNEGATIVE08866
NEG_AMPLIFY_trNEGATIVE0887	0	AMPLIFY	31	trNEGATIVE0887
NEG_AMPLIFY_trNEGATIVE08877	0	AMPLIFY	91	trNEGATIVE08877
NEG_AMPLIFY_trNEGATIVE0888	0	AMPLIFY	32	trNEGATIVE0888
NEG_AMPLIFY_trNEGATIVE08881	0	AMPLIFY	78	trNEGATIVE08881
NEG_AMPLIFY_trNEGATIVE08882	0	AMPLIFY	59	trNEGATIVE08882
NEG_AMPLIFY_trNEGATIVE08885	0	AMPLIFY	38	trNEGATIVE08885
NEG_AMPLIFY_trNEGATIVE08888	0	AMPLIFY	89	trNEGATIVE08888
NEG_AMPLIFY_trNEGATIVE0889	0	AMPLIFY	14	trNEGATIVE0889
NEG_AMPLIFY_trNEGATIVE08890	0	AMPLIFY	62	trNEGATIVE08890
NEG_AMPLIFY_trNEGATIVE08891	0	AMPLIFY	72	trNEGATIVE08891
NEG_AMPLIFY_trNEGATIVE0890	0	AMPLIFY	44	trNEGATIVE0890
NEG_AMPLIFY_trNEGATIVE08900	0	AMPLIFY	99	trNEGATIVE08900
NEG_AMPLIFY_trNEGATIVE08901	0	AMPLIFY	84	trNEGATIVE08901
NEG_AMPLIFY_trNEGATIVE08907	0	AMPLIFY	83	trNEGATIVE08907
NEG_AMPLIFY_trNEGATIVE0891	0	AMPLIFY	46	trNEGATIVE0891
NEG_AMPLIFY_trNEGATIVE08910	0	AMPLIFY	89	trNEGATIVE08910
NEG_AMPLIFY_trNEGATIVE08911	0	AMPLIFY	66	trNEGATIVE08911
NEG_AMPLIFY_trNEGATIVE08912	0	AMPLIFY	58	trNEGATIVE08912
NEG_AMPLIFY_trNEGATIVE08915	0	AMPLIFY	88	trNEGATIVE08915
NEG_AMPLIFY_trNEGATIVE08917	0	AMPLIFY	89	trNEGATIVE08917
NEG_AMPLIFY_trNEGATIVE0892	0	AMPLIFY	13	trNEGATIVE0892
NEG_AMPLIFY_trNEGATIVE08920	0	AMPLIFY	88	trNEGATIVE08920
NEG_AMPLIFY_trNEGATIVE08922	0	AMPLIFY	49	trNEGATIVE08922
NEG_AMPLIFY_trNEGATIVE08924	0	AMPLIFY	70	trNEGATIVE08924
NEG_AMPLIFY_trNEGATIVE08927	0	AMPLIFY	71	trNEGATIVE08927
NEG_AMPLIFY_trNEGATIVE0893	0	AMPLIFY	15	trNEGATIVE0893
NEG_AMPLIFY_trNEGATIVE08931	0	AMPLIFY	64	trNEGATIVE08931
NEG_AMPLIFY_trNEGATIVE08938	0	AMPLIFY	77	trNEGATIVE08938
NEG_AMPLIFY_trNEGATIVE08939	0	AMPLIFY	80	trNEGATIVE08939
NEG_AMPLIFY_trNEGATIVE0894	0	AMPLIFY	12	trNEGATIVE0894
NEG_AMPLIFY_trNEGATIVE08942	0	AMPLIFY	100	trNEGATIVE08942
NEG_AMPLIFY_trNEGATIVE08944	0	AMPLIFY	84	trNEGATIVE08944
NEG_AMPLIFY_trNEGATIVE0895	0	AMPLIFY	11	trNEGATIVE0895
